SteamSpyPlayersEstimate,SteamSpyPlayersEstimate_log,DLCCount_log,PriceFinal_log,PCReqsHaveMin,PriceCurrency,PublisherCountCat,RecommendationCount
9147,9.121290555142672,0.0,1.9444805562457188,1,USD,0,0
8967,9.101417964751995,0.0,1.790091412127358,1,USD,0,0
4484,8.408493774492896,0.0,1.979621206397625,1,USD,0,0
533,6.280395838960195,0.0,1.9444805562457188,1,USD,0,0
1633,7.3987862754199485,0.6931471805599453,2.3969857684155302,1,USD,0,0
27799,10.232791299678729,0.0,2.5641798306825083,1,USD,0,808
1255,7.135687347028144,0.0,1.790091412127358,1,USD,0,0
2511,7.828834527588089,1.0986122886681096,1.790091412127358,1,USD,0,125
3946,8.280711075662847,2.1972245773362196,2.9439125248241944,1,USD,0,161
8609,9.060679597421776,0.0,1.790091412127358,1,USD,0,0
7174,8.878358040627822,0.0,3.0440461338325413,1,USD,0,0
150295,11.920361961947135,0.0,0.0,1,missing,0,669
12196,9.40894529884324,0.0,2.0781907597781832,1,USD,0,208
3946,8.280711075662847,0.0,1.332366019094335,1,USD,0,0
1255,7.135687347028144,0.0,2.3969857684155302,1,USD,0,0
7174,8.878358040627822,0.6931471805599453,1.790091412127358,1,USD,0,0
1514607,14.230667217570529,0.0,0.0,1,missing,0,7915
1255,7.135687347028144,2.0794415416798357,3.7133281345162463,1,USD,0,0
898003,13.7079298016174,1.3862943611198906,0.0,1,missing,0,3935
897,6.8001700683022,0.0,2.8326249356838407,1,USD,0,0
108686,11.59622747074103,0.0,2.3969857684155302,1,USD,0,781
0,0.0,0.0,2.196112848483529,1,USD,0,0
5022,8.521782643750045,0.0,2.3969857684155302,1,USD,0,0
4125,8.325063693631197,0.0,1.3837912309017721,1,USD,0,0
533,6.280395838960195,0.0,1.790091412127358,1,USD,0,0
9685,9.178436822963175,0.6931471805599453,1.6074359097634274,1,USD,0,101
146349,11.893756292120031,1.0986122886681096,2.3969857684155302,1,USD,0,3620
10044,9.214830277249035,0.0,2.771963526845863,1,USD,0,0
3228,8.079927770758275,0.6931471805599453,2.8326249356838407,1,USD,0,0
1435,7.269616749608169,0.0,1.6074359097634274,1,USD,0,0
24033,10.087224773471245,0.0,1.3837912309017721,1,USD,0,339
68153,11.129525129459477,1.0986122886681096,0.0,1,missing,0,393
11837,9.37906997525067,0.0,1.47932922708708,1,USD,0,202
20446,9.925591451443054,0.6931471805599453,1.790091412127358,1,USD,0,124
1077,6.982862751468942,0.6931471805599453,3.9316295350670645,1,USD,0,0
1793,7.492203042618741,0.0,1.790091412127358,1,USD,0,625
14348,9.571435532348406,0.0,2.63834278867739,1,USD,0,0
5739,8.655214489313613,0.6931471805599453,1.095273387402595,1,USD,0,148
0,0.0,0.0,5.991464547107982,1,USD,0,0
1973,7.587817219993427,0.0,2.196112848483529,1,USD,0,0
5022,8.521782643750045,0.0,0.0,1,missing,0,0
3587,8.185350223178686,0.0,2.3969857684155302,1,USD,0,0
5560,8.623533227187565,0.0,0.688134638736401,1,USD,0,0
3766,8.23403420769204,0.0,2.3969857684155302,1,USD,0,0
37843,10.541227725824335,0.0,0.0,1,missing,0,163
12016,9.3940775929113,0.0,1.790091412127358,1,USD,0,188
12375,9.423514392252901,0.0,2.3969857684155302,1,USD,0,0
1973,7.587817219993427,0.0,0.0,1,missing,0,0
6636,8.800415333145924,0.6931471805599453,1.790091412127358,1,USD,0,0
5022,8.521782643750045,0.6931471805599453,2.771963526845863,1,USD,0,115
8429,9.039552050995901,0.0,3.2577118486533987,1,USD,0,107
0,0.0,0.0,1.790091412127358,1,USD,0,0
538,6.289715570908998,0.0,2.771963526845863,1,USD,0,0
717,6.576469569048224,0.0,1.790091412127358,1,USD,0,0
2870,7.9624156801210635,0.0,2.771963526845863,1,USD,0,0
9326,9.140668698726863,0.0,2.771963526845863,1,USD,0,0
7353,8.902999661861218,0.0,2.5641798306825083,1,USD,0,132
39098,10.57385217019883,0.6931471805599453,2.3969857684155302,1,USD,0,282
4842,8.48528964240323,0.0,3.0440461338325413,1,USD,0,135
255573,12.45126727487179,0.0,0.0,1,missing,0,850
138637,11.839621498434308,0.0,0.0,1,missing,0,575
1973,7.587817219993427,0.0,3.7133281345162463,1,USD,0,0
23136,10.049188346707682,0.6931471805599453,1.9444805562457188,1,USD,0,289
2152,7.674617497364363,0.0,1.6074359097634274,1,USD,0,0
97387,11.486458278755057,0.0,0.0,1,missing,0,477
1633,7.3987862754199485,0.0,2.3969857684155302,1,USD,0,0
1255,7.135687347028144,0.0,1.6074359097634274,1,USD,0,0
9147,9.121290555142672,0.0,1.9444805562457188,1,USD,0,0
8609,9.060679597421776,0.0,1.9444805562457188,1,USD,0,0
1614,7.387090235656757,0.0,1.790091412127358,1,USD,0,0
808,6.695798917058491,0.0,1.790091412127358,1,USD,0,0
1076,6.981934677156389,0.0,1.790091412127358,1,USD,0,0
4842,8.48528964240323,0.0,2.3969857684155302,1,USD,0,134
1605,7.381501894506707,0.0,2.771963526845863,1,USD,0,0
1973,7.587817219993427,0.6931471805599453,2.63834278867739,1,USD,0,0
393672,12.883275894442944,1.6094379124341003,4.110709916308365,1,USD,0,9101
12016,9.3940775929113,0.0,2.3969857684155302,1,USD,0,114
5380,8.59062950948942,0.0,3.433664571799657,1,USD,0,276
0,0.0,0.0,2.5641798306825083,1,USD,0,0
44658,10.706811133741756,2.5649493574615367,2.3969857684155302,1,USD,0,375
6457,8.77307495131822,0.0,2.3969857684155302,1,USD,0,0
5380,8.59062950948942,0.0,1.556037135706985,1,USD,0,0
11478,9.348274558065496,0.0,1.790091412127358,1,USD,0,158
1973,7.587817219993427,0.0,2.301584592660462,1,USD,0,0
2511,7.828834527588089,0.0,2.3969857684155302,1,USD,0,109
6277,8.744806737401898,0.0,1.790091412127358,1,USD,0,0
129849,11.774135217090894,1.3862943611198906,0.0,1,missing,0,242
40892,10.618714178238953,0.0,1.3837912309017721,1,USD,0,201
1793,7.492203042618741,0.0,1.790091412127358,1,USD,0,0
1255,7.135687347028144,0.0,2.3969857684155302,1,USD,0,0
26006,10.16612101153675,0.0,1.3837912309017721,1,USD,0,171
808,6.695798917058491,0.0,2.63834278867739,1,USD,0,0
2332,7.75491027202143,0.0,1.9444805562457188,1,USD,0,0
6277,8.744806737401898,0.0,3.0440461338325413,1,USD,0,0
1073,6.97914527506881,0.0,1.790091412127358,1,USD,0,0
1081,6.9865664594064265,0.0,2.3969857684155302,1,USD,0,0
1873,7.535830462798367,0.0,2.3969857684155302,1,USD,0,0
2511,7.828834527588089,0.0,3.7133281345162463,1,USD,0,0
5201,8.556798446008596,0.0,3.0440461338325413,1,USD,0,156
13989,9.546098067659527,0.0,3.0440461338325413,1,USD,0,0
1614,7.387090235656757,0.0,2.3969857684155302,1,USD,0,104
9685,9.178436822963175,2.302585092994046,3.433664571799657,1,USD,0,278
460570,13.040222303031818,0.0,0.0,1,missing,0,2516
3049,8.022896869601457,0.0,2.3969857684155302,1,USD,0,0
2152,7.674617497364363,0.0,1.9444805562457188,1,USD,0,0
4663,8.447628728030327,0.6931471805599453,2.3969857684155302,1,USD,0,0
118550,11.683098526717359,0.0,0.0,1,missing,0,779
538,6.289715570908998,0.0,2.301584592660462,1,USD,0,0
0,0.0,0.0,2.3969857684155302,1,USD,0,0
76941,11.250807170249699,0.6931471805599453,1.6074359097634274,1,USD,0,294
19728,9.889844913494969,0.0,2.771963526845863,1,USD,0,227
0,0.0,0.0,3.5832411220909393,1,USD,0,0
0,0.0,0.0,3.9316295350670645,1,USD,0,0
0,0.0,0.0,3.2577118486533987,1,USD,0,0
539,6.29156913955832,0.0,3.5832411220909393,1,USD,0,0
3049,8.022896869601457,0.0,1.6074359097634274,1,USD,0,0
4125,8.325063693631197,0.0,1.790091412127358,1,USD,0,0
6098,8.715880102296456,0.0,2.3969857684155302,1,USD,0,0
16500,9.711176264112805,0.0,2.3969857684155302,1,USD,0,156
57930,10.967007926154695,0.6931471805599453,2.301584592660462,1,USD,0,1821
346503,12.755649641557007,1.6094379124341003,0.0,1,missing,0,2180
11478,9.348274558065496,0.0,1.790091412127358,1,USD,0,163
803,6.6895992691789665,0.0,1.790091412127358,1,USD,0,0
540,6.293419278846481,0.0,3.0440461338325413,1,USD,0,0
539,6.29156913955832,0.0,3.0440461338325413,1,USD,0,0
48962,10.798820189818805,0.0,2.3969857684155302,1,USD,0,289
540,6.293419278846481,0.0,2.0001277349601105,1,USD,0,0
54881,10.91294070488442,0.0,0.0,1,missing,0,298
36767,10.512383180648483,0.0,3.8284239815518326,1,USD,0,829
5022,8.521782643750045,0.6931471805599453,1.790091412127358,1,USD,0,0
0,0.0,0.0,0.0,0,missing,0,0
16859,9.732699231555847,0.0,0.688134638736401,1,USD,0,110
274405,12.522364040484025,0.0,0.0,1,missing,0,1210
5919,8.68609172787805,0.0,1.9444805562457188,1,USD,1,0
1614,7.387090235656757,0.0,4.6150215020384655,1,USD,1,0
1614,7.387090235656757,0.0,2.0781907597781832,1,USD,0,0
13451,9.50688307286016,0.0,2.3969857684155302,1,USD,0,116
18652,9.833762270044563,0.0,1.3837912309017721,1,USD,0,129
15424,9.643744848773588,0.0,1.790091412127358,1,USD,0,130
30131,10.313343008945585,0.0,0.0,1,missing,0,132
0,0.0,0.0,0.0,1,missing,0,0
1435,7.269616749608169,0.0,2.3969857684155302,1,USD,0,0
42327,10.653204084583967,0.0,3.9316295350670645,1,USD,0,675
1614,7.387090235656757,0.0,1.790091412127358,1,USD,0,0
6277,8.744806737401898,0.0,2.0781907597781832,1,USD,0,0
6636,8.800415333145924,0.0,1.095273387402595,1,USD,0,149
1076,6.981934677156389,0.0,2.3969857684155302,1,USD,0,0
2690,7.897668150726906,0.0,1.3837912309017721,1,USD,0,0
120702,11.70108826178917,0.0,0.0,1,missing,0,568
15962,9.678028823264478,0.0,2.3969857684155302,1,USD,0,226
41788,10.640388425985996,0.0,2.0781907597781832,1,USD,0,242
15962,9.678028823264478,0.6931471805599453,3.0440461338325413,1,USD,0,256
88240,11.38782698659209,0.0,2.771963526845863,1,USD,0,986
11658,9.36383369293329,0.0,3.0440461338325413,1,USD,0,120
47528,10.769095330043152,0.0,3.0440461338325413,1,USD,0,953
1435,7.269616749608169,0.0,1.9444805562457188,1,USD,0,0
761339,13.542835317619016,1.6094379124341003,0.0,1,missing,0,3883
22239,10.009647748364518,0.0,1.790091412127358,1,USD,0,212
897,6.8001700683022,0.0,1.790091412127358,1,USD,0,0
78017,11.264694848279374,1.9459101490553132,3.0440461338325413,1,USD,0,1095
32104,10.376767060228149,0.0,1.790091412127358,1,USD,0,1258
88240,11.38782698659209,0.6931471805599453,2.3969857684155302,1,USD,0,1403
0,0.0,0.6931471805599453,2.5641798306825083,1,USD,0,0
1614,7.387090235656757,0.0,1.790091412127358,1,USD,0,0
10044,9.214830277249035,0.0,1.6074359097634274,1,USD,0,117
0,0.0,0.0,0.0,1,missing,0,0
1067,6.97354301952014,0.6931471805599453,2.3969857684155302,1,USD,0,0
539,6.29156913955832,0.0,1.790091412127358,1,USD,0,0
2511,7.828834527588089,0.0,2.771963526845863,1,USD,0,0
12913,9.466067273186413,0.0,2.2502386126218363,1,USD,0,104
252345,12.438556440642186,1.3862943611198906,0.0,1,missing,0,1341
4484,8.408493774492896,1.6094379124341003,2.3969857684155302,1,USD,1,107
4484,8.408493774492896,1.0986122886681096,2.3969857684155302,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
21701,9.985159701180153,0.0,3.2577118486533987,1,USD,0,185
432771,12.977966309412354,1.0986122886681096,2.3969857684155302,1,USD,0,9827
2870,7.9624156801210635,0.0,2.3969857684155302,1,USD,0,0
2332,7.75491027202143,0.0,2.771963526845863,1,USD,0,0
2511,7.828834527588089,0.0,2.771963526845863,1,USD,0,0
8967,9.101417964751995,0.0,3.0440461338325413,1,USD,0,0
8429,9.039552050995901,0.0,2.0399207835175526,1,USD,0,225
10223,9.232493176617316,0.6931471805599453,3.0440461338325413,1,USD,0,142
4280,8.361941906144946,0.0,1.790091412127358,1,USD,0,0
76941,11.250807170249699,0.0,1.095273387402595,1,USD,0,335
10402,9.249849505070895,0.0,1.095273387402595,1,USD,1,159
1973,7.587817219993427,0.0,1.6074359097634274,1,USD,0,0
50218,10.824148720127818,0.0,2.301584592660462,1,USD,0,958
107072,11.581266123812746,0.0,3.433664571799657,1,USD,0,1876
33718,10.425816755685535,0.0,0.3987761199573678,1,USD,0,261
3946,8.280711075662847,0.0,3.433664571799657,1,USD,0,0
14886,9.608243627877057,0.0,1.3837912309017721,1,USD,0,111
3049,8.022896869601457,0.0,2.196112848483529,1,USD,0,0
1793,7.492203042618741,0.6931471805599453,2.196112848483529,1,USD,0,149
21701,9.985159701180153,0.0,1.095273387402595,1,USD,0,235
1614,7.387090235656757,0.0,1.3837912309017721,1,USD,0,0
47886,10.776599347816312,0.0,0.3987761199573678,1,USD,0,344
46631,10.750042279725387,0.0,0.3987761199573678,1,USD,0,238
14707,9.596146842421163,0.0,1.790091412127358,1,USD,0,0
3946,8.280711075662847,0.6931471805599453,2.3969857684155302,1,USD,0,0
18832,9.843365929194746,0.0,1.3837912309017721,1,USD,0,435
66718,11.108245048910714,1.0986122886681096,0.0,1,missing,0,322
0,0.0,0.0,2.5641798306825083,1,USD,0,0
533,6.280395838960195,0.0,1.6074359097634274,1,USD,0,0
2152,7.674617497364363,0.0,1.790091412127358,1,USD,0,0
0,0.0,0.0,2.301584592660462,1,USD,0,0
533,6.280395838960195,0.0,2.63834278867739,1,USD,0,0
3766,8.23403420769204,0.6931471805599453,2.3969857684155302,1,USD,0,0
4484,8.408493774492896,0.0,1.790091412127358,1,USD,0,0
66180,11.100148691666671,0.0,0.0,1,missing,0,727
8250,9.018089684104343,0.0,1.095273387402595,1,USD,0,110
803,6.6895992691789665,0.0,1.790091412127358,1,USD,0,0
20267,9.9167985665958,0.6931471805599453,2.8898160479624417,1,USD,0,382
11658,9.36383369293329,0.6931471805599453,1.790091412127358,1,USD,0,245
106175,11.572853373550116,0.0,0.0,1,missing,0,511
1076,6.981934677156389,0.0,0.688134638736401,1,USD,0,0
1076,6.981934677156389,0.0,1.790091412127358,1,USD,0,0
5380,8.59062950948942,0.0,2.196112848483529,1,USD,0,127
1605,7.381501894506707,0.0,1.790091412127358,1,USD,0,0
4663,8.447628728030327,0.0,1.095273387402595,1,USD,0,147
0,0.0,0.0,2.8326249356838407,1,USD,0,0
717,6.576469569048224,1.0986122886681096,2.196112848483529,1,USD,0,0
2943,7.987524479848767,0.0,2.0781907597781832,1,USD,0,0
33000,10.404293143019792,0.0,2.3969857684155302,1,USD,0,581
4125,8.325063693631197,0.0,1.790091412127358,1,USD,0,0
14707,9.596146842421163,1.0986122886681096,1.6074359097634274,1,USD,0,212
130387,11.778269899700295,0.0,0.0,1,missing,0,581
45913,10.734525360435516,0.6931471805599453,2.5641798306825083,1,USD,0,0
22419,10.017708696626151,0.0,1.790091412127358,1,USD,0,174
2147,7.672292455628756,0.0,3.0440461338325413,1,USD,0,0
717,6.576469569048224,0.0,3.0440461338325413,1,USD,0,0
535,6.284134161070802,0.6931471805599453,1.790091412127358,1,USD,0,0
539,6.29156913955832,0.0,1.9444805562457188,1,USD,0,0
1081,6.9865664594064265,0.0,3.0440461338325413,1,USD,0,0
95773,11.469746528376257,0.0,2.673458756332591,1,USD,0,1706
533,6.280395838960195,0.0,2.3969857684155302,1,USD,0,0
7712,8.950662495933999,0.6931471805599453,2.771963526845863,1,USD,1,140
0,0.0,0.0,0.0,1,missing,0,0
14886,9.608243627877057,1.0986122886681096,1.095273387402595,1,USD,1,0
6098,8.715880102296456,0.0,1.9444805562457188,1,USD,0,0
717,6.576469569048224,0.0,1.790091412127358,1,USD,0,0
29772,10.301357221522462,0.6931471805599453,1.095273387402595,1,USD,0,147
22239,10.009647748364518,0.6931471805599453,1.6074359097634274,1,USD,0,170
7533,8.927181388251986,0.0,1.7817091333745536,1,USD,0,0
6815,8.827028068509152,0.0,0.46373401623214017,1,USD,0,0
100436,11.51728594424719,0.0,0.0,1,missing,0,0
1255,7.135687347028144,0.0,1.3837912309017721,1,USD,0,0
1614,7.387090235656757,0.0,1.790091412127358,1,USD,0,0
167333,12.027747094061565,0.0,0.4054651081081644,1,USD,0,1167
1255,7.135687347028144,0.0,1.095273387402595,1,USD,0,0
1793,7.492203042618741,0.0,0.688134638736401,1,USD,0,0
13093,9.479909389001037,0.6931471805599453,1.3837912309017721,1,USD,0,111
3049,8.022896869601457,0.0,1.9444805562457188,1,USD,0,0
539,6.29156913955832,0.0,1.790091412127358,1,USD,0,0
6636,8.800415333145924,0.0,2.196112848483529,1,USD,0,0
204997,12.230755501975393,0.6931471805599453,0.9122827104766162,1,USD,0,1101
10761,9.283776690049365,0.0,1.6074359097634274,1,USD,0,0
22777,10.033550436834297,0.0,2.3969857684155302,1,USD,0,0
3766,8.23403420769204,0.0,2.0781907597781832,1,USD,0,0
15783,9.66675204770245,0.0,1.790091412127358,1,USD,0,207
2155,7.6760099320288875,0.0,2.0781907597781832,1,USD,0,0
1616,7.388327859577107,0.0,2.301584592660462,1,USD,0,0
1793,7.492203042618741,0.0,1.095273387402595,1,USD,0,0
14348,9.571435532348406,0.0,1.6074359097634274,1,USD,0,247
808,6.695798917058491,1.0986122886681096,2.0781907597781832,1,USD,0,0
0,0.0,0.6931471805599453,1.9444805562457188,1,USD,0,0
0,0.0,0.0,2.0781907597781832,1,USD,0,0
9326,9.140668698726863,0.0,1.790091412127358,1,USD,0,0
21701,9.985159701180153,0.0,2.771963526845863,1,USD,0,318
0,0.0,0.0,0.0,1,missing,1,0
1255,7.135687347028144,0.0,3.0440461338325413,1,USD,0,0
3049,8.022896869601457,0.0,1.9444805562457188,1,USD,0,0
19908,9.898927169779796,1.0986122886681096,2.3969857684155302,1,USD,0,134
0,0.0,0.0,4.262539022051294,1,USD,0,0
20446,9.925591451443054,1.0986122886681096,1.790091412127358,1,USD,0,546
7533,8.927181388251986,0.0,2.3969857684155302,1,USD,0,0
12016,9.3940775929113,0.6931471805599453,2.3969857684155302,1,USD,0,0
897,6.8001700683022,0.0,2.196112848483529,1,USD,0,0
6098,8.715880102296456,0.0,2.196112848483529,1,USD,0,0
5560,8.623533227187565,0.0,0.0,1,missing,0,0
0,0.0,0.0,0.0,1,missing,0,0
537511,13.194706364316138,1.6094379124341003,0.0,1,missing,0,3205
5919,8.68609172787805,0.0,1.3837912309017721,1,USD,0,114
10044,9.214830277249035,0.6931471805599453,1.6074359097634274,1,USD,0,0
0,0.0,0.0,1.790091412127358,1,USD,0,0
8967,9.101417964751995,0.6931471805599453,3.0440461338325413,1,USD,0,171
3946,8.280711075662847,0.0,2.301584592660462,1,USD,0,0
29055,10.27698028140102,0.6931471805599453,2.0781907597781832,1,USD,1,464
0,0.0,0.0,0.0,1,missing,0,0
6995,8.853093836138493,0.0,1.3837912309017721,1,USD,0,117
93082,11.441246847236334,0.0,2.3969857684155302,1,USD,0,1387
218089,12.292663100611271,0.6931471805599453,0.0,1,missing,0,870
4484,8.408493774492896,0.6931471805599453,1.3837912309017721,1,USD,0,140
9685,9.178436822963175,0.0,1.2499017362143359,1,USD,0,0
1793,7.492203042618741,0.0,1.095273387402595,1,USD,0,0
1793,7.492203042618741,0.0,2.301584592660462,1,USD,0,0
811,6.699500340161678,0.0,1.095273387402595,1,USD,0,0
3946,8.280711075662847,0.0,2.771963526845863,1,USD,0,167
19190,9.862196698118247,0.0,2.3969857684155302,1,USD,0,664
105996,11.571166070806905,2.1972245773362196,0.0,1,missing,0,405
108148,11.591265184921443,0.0,1.3837912309017721,1,USD,0,1844
37305,10.526909450604508,0.0,2.3969857684155302,1,USD,0,322
2152,7.674617497364363,0.0,2.0781907597781832,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
13451,9.50688307286016,0.0,1.986503546020567,1,USD,0,0
0,0.0,0.0,0.0,1,missing,0,0
2870,7.9624156801210635,0.0,1.3837912309017721,1,USD,0,0
1435,7.269616749608169,0.0,2.3969857684155302,1,USD,0,0
5739,8.655214489313613,0.0,1.095273387402595,1,USD,0,0
1973,7.587817219993427,0.0,2.3969857684155302,1,USD,0,0
10223,9.232493176617316,0.0,0.8544153281560676,1,USD,0,223
256829,12.45616966640464,0.0,0.0,1,missing,0,1198
1793,7.492203042618741,0.0,1.790091412127358,1,USD,0,0
4663,8.447628728030327,0.0,2.196112848483529,1,USD,0,0
5560,8.623533227187565,0.0,3.5832411220909393,1,USD,0,151
21343,9.96852594871535,0.0,2.196112848483529,1,USD,0,208
78734,11.27384306235451,0.6931471805599453,1.790091412127358,1,USD,0,683
3766,8.23403420769204,0.0,1.790091412127358,1,USD,0,0
1073,6.97914527506881,0.0,3.0440461338325413,1,USD,0,0
1435,7.269616749608169,0.0,3.0440461338325413,1,USD,1,0
0,0.0,0.0,0.688134638736401,1,USD,0,0
21163,9.960056904024022,0.0,0.688134638736401,1,USD,0,475
12734,9.452109387413557,0.0,2.63834278867739,1,USD,0,134
0,0.0,0.0,2.3969857684155302,1,USD,0,0
15245,9.632072452548218,0.0,1.095273387402595,1,USD,0,0
269921,12.505888307355189,0.0,0.4054651081081644,1,USD,0,1447
2511,7.828834527588089,0.0,1.6074359097634274,1,USD,0,0
19011,9.8528256377339,0.0,1.3837912309017721,1,USD,0,0
0,0.0,0.0,1.790091412127358,1,USD,0,0
1338,7.199678345691172,0.0,1.790091412127358,1,USD,0,0
22957,10.041421738625441,0.0,1.790091412127358,1,USD,0,464
803,6.6895992691789665,0.0,1.095273387402595,1,USD,0,0
135588,11.817383530253998,0.0,0.0,1,missing,0,428
811,6.699500340161678,0.0,1.3837912309017721,1,USD,0,0
123751,11.726034841916501,0.0,0.0,1,missing,0,320
68512,11.134778787266075,0.0,0.0,1,missing,0,459
897,6.8001700683022,0.0,1.790091412127358,1,USD,0,0
36408,10.502571275810162,0.0,2.0781907597781832,1,USD,0,765
8071,8.996156562033445,0.0,1.3837912309017721,1,USD,0,0
8071,8.996156562033445,0.0,1.3837912309017721,1,USD,0,0
3587,8.185350223178686,0.0,1.3837912309017721,1,USD,0,0
4484,8.408493774492896,0.0,2.0781907597781832,1,USD,0,0
10582,9.267004219093725,1.0986122886681096,1.9444805562457188,1,USD,0,136
1076,6.981934677156389,0.0,2.3969857684155302,1,USD,0,0
2332,7.75491027202143,0.0,2.3969857684155302,1,USD,0,0
539,6.29156913955832,0.0,2.3969857684155302,1,USD,0,0
43761,10.686521139890596,0.0,1.47932922708708,1,USD,0,0
1076,6.981934677156389,0.6931471805599453,2.63834278867739,1,USD,0,0
1255,7.135687347028144,0.0,3.0440461338325413,1,USD,0,0
49321,10.806125507956496,1.791759469228055,0.0,1,missing,0,214
533,6.280395838960195,0.0,1.790091412127358,1,USD,0,0
17218,9.753768704286186,0.0,1.47932922708708,1,USD,0,0
9506,9.15978364835903,0.0,3.433664571799657,1,USD,0,123
32462,10.387856258239758,0.6931471805599453,1.9444805562457188,1,USD,0,0
7891,8.973604867142505,0.0,3.2577118486533987,1,USD,0,109
8071,8.996156562033445,0.6931471805599453,2.771963526845863,1,USD,0,139
5201,8.556798446008596,0.0,1.6074359097634274,1,USD,0,0
10940,9.30027247947679,0.6931471805599453,1.790091412127358,1,USD,0,134
3766,8.23403420769204,0.0,3.5832411220909393,1,USD,0,123
137202,11.82921685992408,0.6931471805599453,1.095273387402595,1,USD,0,704
464157,13.047980290486933,0.0,3.0440461338325413,1,USD,0,11072
7712,8.950662495933999,0.6931471805599453,2.771963526845863,1,USD,0,348
7891,8.973604867142505,0.0,2.3969857684155302,1,USD,0,0
2870,7.9624156801210635,0.0,3.0440461338325413,1,USD,0,0
3587,8.185350223178686,0.0,3.0440461338325413,1,USD,0,0
3587,8.185350223178686,0.0,2.3969857684155302,1,USD,0,124
11658,9.36383369293329,0.0,2.3969857684155302,1,USD,0,186
139713,11.847352754969775,0.6931471805599453,3.2577118486533987,1,USD,0,639
11478,9.348274558065496,0.6931471805599453,1.3837912309017721,1,USD,0,173
1255,7.135687347028144,0.0,2.771963526845863,1,USD,0,0
1076,6.981934677156389,0.0,0.688134638736401,1,USD,0,0
96490,11.477205018728991,0.0,1.095273387402595,1,USD,0,459
0,0.0,0.0,2.301584592660462,1,USD,0,0
7174,8.878358040627822,1.3862943611198906,3.0440461338325413,1,USD,0,259
9326,9.140668698726863,0.0,2.5641798306825083,1,USD,0,114
8429,9.039552050995901,0.0,1.790091412127358,1,USD,0,123
43044,10.670001359092055,0.0,1.3837912309017721,1,USD,0,288
10761,9.283776690049365,0.0,1.790091412127358,1,USD,0,0
196746,12.189673918387035,1.6094379124341003,3.0440461338325413,1,USD,0,1928
62952,11.050143695207472,0.0,2.3969857684155302,1,USD,0,193
27440,10.219793524324475,0.0,2.3969857684155302,1,USD,0,112
35511,10.477625946513871,0.0,2.3969857684155302,1,USD,0,298
1793,7.492203042618741,0.0,1.095273387402595,1,USD,0,0
717,6.576469569048224,0.0,1.6074359097634274,1,USD,0,0
811,6.699500340161678,0.0,2.0781907597781832,1,USD,0,0
537,6.2878585601617845,0.0,2.0781907597781832,1,USD,0,0
1255,7.135687347028144,0.0,1.9444805562457188,1,USD,0,0
127876,11.758824143405324,0.0,3.0440461338325413,1,USD,0,1582
21343,9.96852594871535,0.0,2.771963526845863,1,USD,0,256
105458,11.566077530771345,1.0986122886681096,0.0,1,missing,0,1117
8429,9.039552050995901,0.6931471805599453,2.3969857684155302,1,USD,0,0
1614,7.387090235656757,0.0,3.0440461338325413,1,USD,0,0
3946,8.280711075662847,0.0,2.3969857684155302,1,USD,0,0
28696,10.264547866667387,0.6931471805599453,2.3969857684155302,1,USD,0,240
2332,7.75491027202143,0.0,3.433664571799657,1,USD,0,0
3766,8.23403420769204,0.0,1.790091412127358,1,USD,0,0
91289,11.421796531559126,0.6931471805599453,0.0,1,missing,0,1822
39995,10.59653472809574,1.6094379124341003,3.7133281345162463,1,USD,0,906
7891,8.973604867142505,0.0,1.790091412127358,1,USD,0,0
53805,10.893140264095088,0.0,3.0440461338325413,1,USD,0,588
5560,8.623533227187565,0.6931471805599453,2.3969857684155302,1,USD,0,128
19370,9.871532381294577,1.6094379124341003,2.3969857684155302,1,USD,0,341
2152,7.674617497364363,0.0,1.0260415958332743,1,USD,0,0
808,6.695798917058491,0.0,2.771963526845863,1,USD,0,0
1653424,14.31835945204445,0.0,2.196112848483529,1,USD,0,17530
10402,9.249849505070895,0.0,2.196112848483529,1,USD,0,133
544,6.300785794663244,0.0,3.0440461338325413,1,USD,0,0
7891,8.973604867142505,0.0,0.688134638736401,1,USD,0,0
2152,7.674617497364363,0.6931471805599453,2.5641798306825083,1,USD,0,0
3860141,15.166214528329135,1.3862943611198906,3.433664571799657,1,USD,0,96815
529799,13.180254855820106,0.6931471805599453,0.0,1,missing,0,2800
811,6.699500340161678,0.0,2.196112848483529,1,USD,0,0
10044,9.214830277249035,0.0,2.3969857684155302,1,USD,0,0
537,6.2878585601617845,0.0,1.3837912309017721,1,USD,0,0
2332,7.75491027202143,0.0,1.790091412127358,1,USD,0,0
29593,10.29532691706248,0.0,1.095273387402595,1,USD,0,630
6098,8.715880102296456,0.0,1.790091412127358,1,USD,0,0
15424,9.643744848773588,0.0,1.6074359097634274,1,USD,0,0
1973,7.587817219993427,0.0,2.3969857684155302,1,USD,0,0
133436,11.801384735325462,0.0,0.0,1,missing,0,2525
0,0.0,0.0,1.790091412127358,1,USD,0,0
8250,9.018089684104343,0.0,0.688134638736401,1,USD,0,0
11478,9.348274558065496,0.0,0.0,1,missing,0,529
20087,9.907877900837422,0.0,1.790091412127358,1,USD,0,233
1067,6.97354301952014,0.0,2.3969857684155302,1,USD,0,0
