DemoCount,DeveloperCount,DLCCount,Metacritic,MovieCount,PackageCount,RecommendationCount,PublisherCount,SteamSpyOwners,SteamSpyOwnersVariance,SteamSpyPlayersEstimate,SteamSpyPlayersVariance,AchievementCount,PlatformWindows,PlatformLinux,PlatformMac,CategorySinglePlayer,CategoryMultiplayer,CategoryCoop,CategoryMMO,CategoryInAppPurchase,CategoryIncludeSrcSDK,CategoryIncludeLevelEditor,CategoryVRSupport,GenreIsNonGame,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer,PriceInitial,PriceFinal,HasDemo,MultipleDevs,DLCCountCat,Metacritic_Bins,MovieCountCat,PackageCategory,PublisherCategory,HasDiscount,HasEnglish,LanguageCount,HasSupportURL,HasSupportEmail,IsComWebsite,IsHttpWebsite
0,1,0,0,1,0,0,1,535,740,537,1050,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,<= 1,0,1,5,1,1,0,0
1,1,0,0,1,1,0,1,70305,6939,5739,1982,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5.99,5.99,1,0,0,0,0,1,<= 1,0,1,5,0,1,1,1
0,2,0,0,2,1,0,1,3049,1445,2152,1214,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.99,14.99,0,1,0,0,1,1,<= 1,0,1,2,1,1,0,0
0,1,0,0,1,1,484,1,72099,7027,43582,5464,28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.99,15.99,0,0,0,0,0,1,<= 1,0,1,7,1,0,0,0
0,1,0,0,1,1,0,1,9864,2599,4125,1681,17,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.99,4.99,0,0,0,0,0,1,<= 1,0,1,3,1,1,1,1
0,1,3,0,9,3,8565,1,8250,2377,6995,2189,52,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.99,14.99,0,0,2,0,2,> 1,<= 1,0,1,12,1,0,1,1
0,1,0,0,2,1,113,1,6277,2073,6098,2043,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6.99,6.99,0,0,0,0,1,1,<= 1,0,1,1,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,<= 1,0,0,0,0,0,0,0
0,1,0,0,1,1,0,1,538,607,538,607,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,9.99,9.99,0,0,0,0,0,1,<= 1,0,1,1,1,1,0,0
0,1,0,0,1,1,0,1,2511,1311,544,1065,5,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,9.99,9.99,0,0,0,0,0,1,<= 1,0,1,1,0,1,1,1
0,1,1,0,1,2,295,1,194415,11538,121420,9119,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1.99,0.49,0,0,1,0,0,> 1,<= 1,1,1,5,1,1,0,1
0,1,0,0,1,2,0,1,1793,1108,717,701,9,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,8.99,8.99,0,0,0,0,0,> 1,<= 1,0,1,5,1,1,1,1
0,1,0,0,1,1,5198,1,259340,13325,237638,12755,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,19.99,19.99,0,0,0,0,0,1,<= 1,0,1,2,0,1,1,1
0,1,0,0,3,1,281,1,69408,6895,26902,4293,35,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.99,19.99,0,0,0,0,2,1,<= 1,0,1,12,1,0,1,1
0,1,0,0,1,1,885,1,42506,5396,38560,5139,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,12.99,12.99,0,0,0,0,0,1,<= 1,0,1,1,1,1,1,1
0,1,1,79,1,1,0,1,3946,1644,1973,1162,13,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,14.99,14.99,0,0,1,3,0,1,<= 1,0,1,9,1,1,1,1
1,1,1,0,2,1,138,1,7533,2271,3408,1527,21,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12.99,12.99,1,0,1,0,1,1,<= 1,0,1,2,0,1,1,1
0,1,0,0,1,1,0,1,48783,5780,20805,3775,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4.99,4.99,0,0,0,0,0,1,<= 1,0,1,5,1,1,0,1
0,1,0,0,2,1,0,1,5919,2013,897,783,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.99,4.99,0,0,0,0,1,1,<= 1,0,1,5,1,1,1,1
0,1,0,0,1,1,0,1,3228,1487,1255,927,7,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,9.99,9.99,0,0,0,0,0,1,<= 1,0,1,12,0,1,1,1
0,1,0,0,1,1,107,1,49500,5823,27799,4364,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.99,3.99,0,0,0,0,0,1,<= 1,0,1,5,0,1,0,1
0,1,0,0,1,1,1013,1,259340,13325,133077,9546,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1.99,1.99,0,0,0,0,0,1,<= 1,0,1,5,1,1,0,1
0,1,0,0,1,1,0,1,10223,2646,5739,1982,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.99,14.99,0,0,0,0,0,1,<= 1,0,1,1,0,1,0,1
0,1,0,0,1,1,0,1,6457,2103,2690,1357,32,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2.99,2.99,0,0,0,0,0,1,<= 1,0,1,5,0,1,1,1
0,1,0,0,1,1,0,1,11120,2760,5201,1887,14,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.99,1.99,0,0,0,0,0,1,<= 1,1,1,1,0,1,0,0
1,1,0,0,1,1,0,1,4304,1717,3946,1644,37,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.99,8.99,1,0,0,0,0,1,<= 1,0,1,5,0,1,1,1
0,1,0,0,1,1,0,1,5739,1982,897,783,14,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.99,4.99,0,0,0,0,0,1,<= 1,0,1,2,1,0,0,1
0,1,0,0,3,1,0,1,2152,1214,1076,858,40,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.99,10.99,0,0,0,0,2,1,<= 1,0,1,2,1,0,0,1
0,1,0,0,1,1,0,1,12913,2974,5380,1919,32,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,4.99,4.99,0,0,0,0,0,1,<= 1,0,1,6,0,1,1,1
0,1,0,0,1,1,0,1,12016,2869,4842,1821,21,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,6.99,6.99,0,0,0,0,0,1,<= 1,0,1,5,1,1,0,0
0,3,0,0,1,1,0,1,8788,2453,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.99,4.99,0,1,0,0,0,1,<= 1,0,1,5,1,1,0,0
0,1,0,0,2,2,348,1,48424,5759,25288,4162,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,19.99,19.99,0,0,0,0,1,> 1,<= 1,0,1,5,1,1,0,1
0,1,0,0,1,1,0,1,9506,2551,1614,1051,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.99,5.99,0,0,0,0,0,1,<= 1,0,1,5,1,1,1,1
0,1,1,81,6,2,16098,2,482630,18172,431694,17187,5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19.99,19.99,0,0,1,4,2,> 1,> 1,0,1,11,0,1,1,1
1,1,2,0,3,1,306,1,41788,5350,27620,4349,12,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,19.99,19.99,1,0,2,0,2,1,<= 1,0,1,6,0,1,1,1
0,1,0,0,1,1,0,1,9506,2551,1886,1394,16,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6.99,6.99,0,0,0,0,0,1,<= 1,0,1,10,1,1,1,1
0,1,0,0,2,1,0,1,12554,2932,6277,2073,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12.99,12.99,0,0,0,0,1,1,<= 1,0,1,6,0,1,0,1
0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,<= 1,0,1,1,1,1,1,1
0,1,3,0,2,1,2026,1,96311,8122,93441,8000,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14.99,14.99,0,0,2,0,1,1,<= 1,0,1,1,1,1,1,1
0,1,3,59,1,2,207,1,22598,3934,9147,2503,31,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,8.99,8.99,0,0,2,1,0,> 1,<= 1,0,1,8,1,1,1,1
0,1,0,0,2,1,0,1,1435,991,1076,858,24,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2.99,2.99,0,0,0,0,1,1,<= 1,0,1,5,1,1,0,1
0,1,0,0,2,0,0,1,38201,5115,20446,3742,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.0,0.0,0,0,0,0,1,0,<= 1,0,1,7,1,1,1,1
1,1,0,0,1,1,0,1,535,740,537,1050,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,6.99,6.99,1,0,0,0,0,1,<= 1,0,1,1,0,1,0,0
0,1,0,0,1,0,0,1,8609,2428,8071,2351,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,<= 1,0,1,13,1,1,1,1
0,1,0,0,2,1,0,1,3049,1445,2690,1357,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,9.99,9.99,0,0,0,0,1,1,<= 1,0,1,7,1,1,1,1
0,2,0,65,2,1,0,1,2511,1311,2152,1214,5,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.99,6.99,0,1,0,1,1,1,<= 1,0,1,6,0,1,1,1
0,2,0,76,2,1,292,1,37843,5091,21881,3871,42,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,12.99,12.99,0,1,0,3,1,1,<= 1,0,1,8,0,1,0,0
0,1,0,0,1,1,0,1,4304,1717,1973,1162,12,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2.99,2.99,0,0,0,0,0,1,<= 1,0,1,5,1,1,1,1
0,1,0,0,1,0,1160,1,83936,7582,30489,4570,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,<= 1,0,1,1,1,1,0,0
0,1,0,0,1,0,624,1,194774,11548,98642,8219,34,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0.0,0.0,0,0,0,0,0,0,<= 1,0,1,9,1,1,1,1
0,1,0,84,3,1,2987,1,125545,9272,106534,8542,12,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,19.99,19.99,0,0,0,4,2,1,<= 1,0,1,9,1,1,1,1
0,1,0,0,1,1,0,1,19011,3608,1793,1108,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7.99,7.99,0,0,0,0,0,1,<= 1,0,1,1,1,1,1,1
0,1,1,0,1,1,0,1,3766,1606,1973,1162,16,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4.99,4.99,0,0,1,0,0,1,<= 1,0,1,1,1,1,0,1
0,1,0,0,1,1,327,1,11120,2760,11120,2760,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.99,19.99,0,0,0,0,0,1,<= 1,0,1,29,1,0,1,1
1,1,0,0,1,1,184,1,27620,4349,16859,3398,36,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,14.99,14.99,1,0,0,0,0,1,<= 1,0,1,5,1,0,1,1
0,1,0,0,1,1,0,2,4125,1681,2870,1402,25,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.99,39.99,0,0,0,0,0,1,> 1,0,1,10,1,1,0,0
1,1,0,0,1,1,0,1,535,740,533,1044,18,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12.99,12.99,1,0,0,0,0,1,<= 1,0,1,5,1,1,1,1
0,2,0,0,2,1,640,2,60441,6434,55419,6161,24,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.87,1.87,0,1,0,0,1,1,> 1,0,1,5,0,1,1,1
0,1,0,0,2,1,139,1,24033,4057,4663,1787,10,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.99,3.99,0,0,0,0,1,1,<= 1,0,1,1,0,1,0,0
0,1,0,0,6,1,1829,2,64745,6659,60261,6425,13,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,29.99,29.99,0,0,0,0,2,1,> 1,0,1,7,1,1,1,1
0,1,0,0,1,1,457,2,11478,2804,8071,2351,12,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,9.99,9.99,0,0,0,0,0,1,> 1,0,1,5,1,1,1,1
0,1,1,0,1,2,228,1,16321,3343,11837,2847,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,9.99,9.99,0,0,1,0,0,> 1,<= 1,0,1,1,1,1,1,1
0,1,0,0,1,2,193,1,31207,4623,7891,2325,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,7.99,7.99,0,0,0,0,0,> 1,<= 1,0,1,6,1,1,0,1
0,1,1,0,1,2,0,1,808,912,808,912,33,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.99,4.99,0,0,1,0,0,> 1,<= 1,0,1,5,0,1,1,1
0,1,1,77,2,2,432,1,21881,3871,17576,3470,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,14.99,14.99,0,0,1,3,1,> 1,<= 1,0,1,1,0,1,1,1
1,1,0,0,1,1,0,1,1973,1162,533,1044,15,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8.99,8.99,1,0,0,0,0,1,<= 1,0,1,5,0,1,1,1
0,1,1,0,2,1,190,1,21163,3807,11658,2826,30,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.99,3.99,0,0,1,0,1,1,<= 1,0,1,3,1,1,1,1
0,1,0,0,1,2,0,1,7891,2325,4663,1787,13,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.99,9.99,0,0,0,0,0,> 1,<= 1,0,1,2,0,1,1,1
0,1,0,0,1,2,0,1,6636,2132,3408,1527,17,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11.99,11.99,0,0,0,0,0,> 1,<= 1,0,1,2,0,1,1,1
0,1,0,0,1,1,238,1,29593,4502,17218,3434,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,3.99,3.99,0,0,0,0,0,1,<= 1,0,1,5,0,1,1,1
0,2,0,0,1,1,194,1,8967,2478,7891,2325,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24.99,24.99,0,1,0,0,0,1,<= 1,0,1,5,0,1,1,1
0,1,0,0,1,1,0,1,12554,2932,5919,2013,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,14.99,14.99,0,0,0,0,0,1,<= 1,0,1,1,1,1,0,1
0,1,0,0,1,1,0,1,5380,1919,1435,991,72,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,4.99,4.99,0,0,0,0,0,1,<= 1,0,1,1,1,1,1,1
0,1,0,0,1,1,0,1,533,1044,533,1044,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,9.99,9.99,0,0,0,0,0,1,<= 1,0,1,5,1,1,0,0
0,1,0,0,1,1,0,1,1614,1051,1255,927,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,4.99,4.99,0,0,0,0,0,1,<= 1,0,1,5,1,1,0,1
0,1,0,0,1,1,0,0,36946,5030,2511,1311,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.99,1.99,0,0,0,0,0,1,<= 1,0,1,5,1,1,0,0
0,1,0,0,4,1,0,1,7353,2244,3228,1487,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,5.99,5.99,0,0,0,0,2,1,<= 1,0,1,1,0,1,1,1
0,1,0,0,2,1,0,1,0,0,0,0,24,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,9.99,9.99,0,0,0,0,1,1,<= 1,0,1,7,1,1,1,1
0,1,0,0,2,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,1,0,> 1,0,1,5,1,1,1,1
0,1,0,0,1,0,617,1,174328,10926,87702,7750,14,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,<= 1,0,1,3,1,1,0,0
0,1,0,0,2,1,0,1,10761,2715,6277,2073,8,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1.99,1.99,0,0,0,0,1,1,<= 1,0,1,5,0,1,1,1
0,1,0,0,2,1,0,1,13451,3035,8429,2403,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,9.99,9.99,0,0,0,0,1,1,<= 1,0,1,29,1,0,1,1
0,1,0,0,1,1,0,1,6098,2043,808,912,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.99,0.49,0,0,0,0,0,1,<= 1,1,1,5,1,1,1,1
0,1,0,0,1,2,101,1,107789,8592,58289,6319,36,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,49.99,4.99,0,0,0,0,0,> 1,<= 1,1,1,1,1,1,0,1
0,1,0,0,2,2,0,1,68332,6841,42685,5407,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.99,1.99,0,0,0,0,1,> 1,<= 1,0,1,1,1,1,0,0
0,1,0,0,1,1,0,1,535,740,537,1050,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,2.99,2.99,0,0,0,0,0,1,<= 1,0,1,6,0,1,1,1
0,1,0,0,3,1,0,1,5560,1951,1614,1051,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,12.99,12.99,0,0,0,0,2,1,<= 1,0,1,1,0,1,1,1
0,1,0,0,2,2,0,1,1614,1051,808,912,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.99,5.99,0,0,0,0,1,> 1,<= 1,0,1,5,1,1,1,1
0,1,0,0,2,3,1236,1,359775,15692,242301,12880,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1.99,1.99,0,0,0,0,1,> 1,<= 1,0,1,5,0,1,0,1
0,1,0,0,1,1,0,1,7891,2325,897,783,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1.99,1.99,0,0,0,0,0,1,<= 1,0,1,5,0,1,0,0
0,1,0,0,1,1,601,1,62414,6538,48604,5770,20,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.99,2.99,0,0,0,0,0,1,<= 1,0,1,5,0,1,0,0
1,1,0,0,1,1,181,1,6457,2103,6098,2043,20,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.99,7.99,1,0,0,0,0,1,<= 1,0,1,5,1,1,0,1
1,1,0,0,1,1,1033,1,151550,10187,55598,6171,12,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,3.99,3.99,1,0,0,0,0,1,<= 1,0,1,6,1,1,1,1
0,1,0,0,1,1,0,1,20805,3775,10761,2715,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.99,4.99,0,0,0,0,0,1,<= 1,0,1,1,1,1,0,1
0,2,0,0,1,1,333,1,20446,3742,11299,2782,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.99,2.99,0,1,0,0,0,1,<= 1,0,1,1,1,1,1,1
0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4.99,4.99,0,0,0,0,0,1,<= 1,0,1,1,1,1,0,1
0,1,0,0,1,1,0,1,11837,2847,5739,1982,20,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6.99,6.99,0,0,0,0,0,1,<= 1,0,1,5,1,1,1,1
0,1,0,0,1,0,1467,1,165360,10641,103664,8426,5,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,<= 1,0,1,15,1,0,0,1
0,1,0,0,1,1,329,1,19549,3659,19011,3608,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,14.99,14.99,0,0,0,0,0,1,<= 1,0,1,1,1,1,1,1
0,1,0,0,1,1,664,1,148143,10072,28158,4392,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,4.99,4.99,0,0,0,0,0,1,<= 1,0,1,6,0,1,0,0
1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,1,1,0,0,0,0,<= 1,0,1,1,1,1,0,1
0,1,0,0,1,1,0,1,1076,858,803,906,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.99,1.99,0,0,0,0,0,1,<= 1,0,1,1,0,1,0,0
0,1,0,0,2,1,0,1,26006,4220,18114,3522,44,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,5.99,5.99,0,0,0,0,1,1,<= 1,0,1,13,1,1,0,1
0,1,1,0,1,1,135,1,154241,10277,40533,5269,39,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.99,14.99,0,0,1,0,0,1,<= 1,0,1,15,1,0,1,1
0,1,0,0,1,1,0,1,803,906,803,906,18,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.99,3.99,0,0,0,0,0,1,<= 1,0,1,1,0,1,1,1
0,1,0,0,1,1,129,1,34256,4844,6995,2189,50,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.99,4.99,0,0,0,0,0,1,<= 1,0,1,1,1,1,1,1
0,1,0,0,1,2,0,1,5201,1887,2870,1402,34,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.99,3.99,0,0,0,0,0,> 1,<= 1,0,1,9,1,1,1,1
0,1,0,0,1,1,0,1,25826,4206,1793,1108,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,0,0,0,0,1,<= 1,0,1,1,1,1,0,1
0,1,0,0,1,1,0,0,10761,2715,1435,991,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,7.99,7.99,0,0,0,0,0,1,<= 1,0,1,5,0,1,1,1
0,1,0,0,1,1,0,1,8071,2351,1793,1108,7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1.99,1.99,0,0,0,0,0,1,<= 1,0,1,1,0,1,0,0
0,1,1,68,2,2,896,1,196567,11601,76582,7242,16,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4.99,4.99,0,0,1,2,1,> 1,<= 1,0,1,1,0,1,0,0
0,1,0,0,1,0,3294,0,860878,24257,658213,21216,99,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,<= 1,0,1,1,1,1,1,1
0,1,0,0,0,1,5830,1,277095,13773,208942,11961,13,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.99,1.49,0,0,0,0,0,1,<= 1,1,1,8,0,1,0,0
1,1,0,0,1,1,0,2,808,912,808,912,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.99,4.99,1,0,0,0,0,1,> 1,0,1,8,1,1,1,1
0,1,0,0,4,1,517,1,95414,8084,64387,6641,5,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,2.99,2.99,0,0,0,0,2,1,<= 1,0,1,1,1,1,0,1
